,id,player_fifa_api_id,player_api_id,date,overall_rating,potential,preferred_foot,attacking_work_rate,defensive_work_rate,crossing,finishing,heading_accuracy,short_passing,volleys,dribbling,curve,free_kick_accuracy,long_passing,ball_control,acceleration,sprint_speed,agility,reactions,balance,shot_power,jumping,stamina,strength,long_shots,aggression,interceptions,positioning,vision,penalties,marking,standing_tackle,sliding_tackle,gk_diving,gk_handling,gk_kicking,gk_positioning,gk_reflexes
3178,3179,205122,280969,6/14/2013 0:00,68,70,right,medium,medium,10,11,13,27,13,16,12,11,17,26,36,39,32,58,48,19,73,30,69,10,31,21,15,10,29,11,13,9,69,71,65,67,70
3179,3180,205122,280969,5/10/2013 0:00,68,70,right,medium,medium,10,11,13,27,13,16,12,11,17,26,36,39,32,53,48,19,73,30,69,10,31,21,15,10,29,11,13,9,69,71,67,68,70
3180,3181,205122,280969,4/19/2013 0:00,69,71,right,medium,medium,10,11,13,27,13,16,12,11,17,26,36,39,32,53,48,19,73,30,69,10,31,21,15,10,29,11,13,9,69,74,67,68,70
3181,3182,205122,280969,4/12/2013 0:00,70,72,right,medium,medium,10,11,13,27,13,16,12,11,17,26,36,39,32,53,48,19,73,30,69,10,31,21,15,10,29,11,13,9,69,74,67,69,72
3182,3183,205122,280969,3/22/2013 0:00,70,72,right,medium,medium,10,11,13,27,13,16,12,11,17,26,36,39,32,53,48,19,63,33,77,10,31,21,15,22,29,11,13,9,69,74,67,69,72
3183,3184,205122,280969,3/1/2013 0:00,71,74,right,medium,medium,10,11,13,27,13,16,12,11,17,26,36,39,32,53,48,19,63,33,77,10,31,21,15,22,29,11,13,9,72,73,67,70,75
3184,3185,205122,280969,2/15/2013 0:00,72,74,right,medium,medium,10,11,13,27,13,16,12,11,17,26,36,39,32,53,48,19,63,33,77,10,31,21,15,22,29,11,13,9,74,75,67,71,76
3185,3186,205122,280969,8/31/2012 0:00,72,73,right,medium,medium,10,11,13,27,13,16,12,11,17,26,36,39,32,53,48,19,57,33,77,10,31,21,15,22,29,11,13,9,74,75,67,71,76
3186,3187,205122,280969,2/22/2012 0:00,66,68,right,medium,medium,10,11,13,27,13,16,11,12,17,26,39,39,32,53,48,19,57,44,62,10,31,21,15,22,29,11,13,21,66,64,62,64,72
3187,3188,205122,280969,8/30/2011 0:00,66,68,right,medium,medium,10,11,13,27,13,16,20,21,17,26,39,39,32,53,48,19,57,44,62,10,31,21,15,22,29,11,13,21,66,64,62,64,72
3188,3189,205122,280969,2/22/2007 0:00,66,68,right,medium,medium,10,11,13,27,13,16,20,21,17,26,39,39,32,53,48,19,57,44,62,10,31,21,15,22,29,11,13,21,66,64,62,64,72
4171,4172,4246,32693,5/10/2013 0:00,58,58,right,medium,medium,6,6,12,21,11,19,8,6,18,13,18,21,53,58,50,22,66,32,62,12,52,25,12,42,7,12,9,6,58,60,58,61,53
4172,4173,4246,32693,2/22/2013 0:00,58,58,right,medium,medium,6,6,12,21,11,19,8,6,18,13,18,21,53,56,50,22,66,32,62,12,52,25,12,42,7,12,9,6,58,60,58,61,53
4173,4174,4246,32693,2/15/2013 0:00,58,58,right,medium,medium,6,6,12,9,11,19,8,6,8,13,18,21,53,56,50,22,66,32,62,12,52,25,12,42,7,12,9,6,58,60,58,61,53
4174,4175,4246,32693,8/30/2010 0:00,58,58,right,medium,medium,6,6,12,9,11,19,8,6,8,13,18,21,53,56,50,22,66,32,62,12,52,25,12,42,7,12,9,6,58,60,58,61,53
4175,4176,4246,32693,2/22/2010 0:00,58,58,right,medium,medium,21,21,21,21,11,21,8,6,58,21,35,34,53,56,50,22,66,63,71,21,52,54,26,42,49,21,21,6,58,60,58,61,53
4176,4177,4246,32693,8/30/2009 0:00,67,58,right,medium,medium,21,21,21,21,11,21,8,6,62,21,21,21,53,56,50,22,66,63,71,21,52,54,26,42,49,21,21,6,64,68,62,68,72
4177,4178,4246,32693,8/30/2008 0:00,66,69,right,medium,medium,21,21,21,21,11,21,8,6,62,21,21,21,53,56,50,22,66,63,71,21,52,54,26,42,49,21,21,6,64,68,62,68,69
4178,4179,4246,32693,8/30/2007 0:00,67,69,right,medium,medium,21,22,22,21,11,21,8,6,66,21,21,30,53,54,50,22,66,65,70,21,51,55,25,42,30,21,27,6,64,69,66,62,69
4179,4180,4246,32693,2/22/2007 0:00,68,69,right,medium,medium,11,22,22,13,11,19,8,30,68,14,20,30,53,54,50,22,66,65,70,10,51,55,25,42,30,11,27,6,67,71,68,62,69
4266,4267,110606,14100,4/21/2016 0:00,68,68,right,medium,medium,13,11,11,11,14,13,14,16,30,22,32,50,41,58,61,21,56,30,64,12,34,17,19,47,17,13,20,13,71,67,63,67,73
4267,4268,110606,14100,11/12/2015 0:00,68,68,right,medium,medium,13,11,11,11,14,13,14,16,30,22,32,50,41,58,61,21,56,30,64,12,34,17,19,47,17,13,20,13,71,67,63,67,73
4268,4269,110606,14100,10/2/2015 0:00,68,68,right,medium,medium,13,11,11,11,14,13,14,16,30,22,32,50,41,58,61,21,56,30,64,12,34,17,19,12,17,13,20,13,71,67,63,67,73
4269,4270,110606,14100,9/25/2015 0:00,66,66,right,medium,medium,13,11,11,11,14,13,14,16,30,22,32,50,41,58,61,21,56,30,64,12,34,17,19,12,17,13,20,13,68,67,63,67,69
4270,4271,110606,14100,9/21/2015 0:00,66,66,right,medium,medium,13,11,11,11,14,13,14,16,30,22,32,50,41,58,61,21,56,30,64,12,34,17,19,9,17,13,20,13,68,67,63,67,69
4271,4272,110606,14100,4/24/2015 0:00,66,66,right,medium,medium,25,25,25,25,25,25,25,25,29,25,32,50,41,57,61,35,56,30,64,25,33,25,25,25,25,25,25,25,67,66,62,66,68
4272,4273,110606,14100,9/18/2014 0:00,66,66,right,medium,medium,25,25,25,25,25,25,25,25,29,25,32,50,41,57,61,35,56,30,64,25,33,25,25,25,25,25,25,25,67,66,62,66,68
4273,4274,110606,14100,2/28/2014 0:00,65,65,right,medium,medium,25,25,25,25,25,25,25,25,29,25,32,50,41,57,61,35,56,30,64,25,33,25,25,25,25,25,25,25,66,65,61,65,67
4274,4275,110606,14100,1/24/2014 0:00,65,65,right,medium,medium,25,25,25,25,25,25,25,25,29,25,32,50,41,57,61,35,56,30,64,25,33,25,25,25,25,25,25,25,66,65,61,65,67
4275,4276,110606,14100,11/8/2013 0:00,68,68,right,medium,medium,25,25,25,25,25,25,25,25,29,25,32,50,41,57,61,35,56,30,64,25,33,25,25,25,25,25,25,25,68,67,61,68,71
4276,4277,110606,14100,9/20/2013 0:00,69,69,right,medium,medium,25,25,25,25,25,25,25,25,29,25,32,50,41,57,61,35,56,30,64,25,33,25,25,25,25,25,25,25,71,68,61,69,72
4277,4278,110606,14100,5/24/2013 0:00,66,67,right,medium,medium,12,10,10,10,13,12,13,15,29,25,32,50,41,57,61,35,56,30,64,11,46,16,18,34,16,12,19,12,67,66,55,66,70
4278,4279,110606,14100,5/10/2013 0:00,66,67,right,medium,medium,12,10,10,10,13,12,13,15,29,25,32,50,41,57,61,35,56,30,64,11,46,16,18,34,16,12,19,12,67,66,55,66,70
4279,4280,110606,14100,3/22/2013 0:00,64,65,right,medium,medium,12,10,10,10,13,12,13,15,29,25,32,50,41,35,61,35,56,30,64,11,46,16,18,34,16,12,19,12,66,66,55,66,67
4280,4281,110606,14100,3/8/2013 0:00,64,65,right,medium,medium,12,10,10,10,13,12,13,15,29,25,32,50,41,35,61,35,56,30,64,11,46,16,18,34,16,12,19,12,66,66,55,66,67
4281,4282,110606,14100,2/15/2013 0:00,64,65,right,medium,medium,12,10,10,10,13,12,13,15,29,25,32,50,41,35,61,35,56,30,64,11,46,16,18,34,16,12,19,12,66,66,55,66,67
4282,4283,110606,14100,8/31/2012 0:00,64,67,right,medium,medium,12,10,10,10,13,12,13,15,29,25,32,50,41,35,54,35,56,30,59,11,46,16,18,34,16,12,19,12,65,67,57,65,66
4283,4284,110606,14100,2/22/2012 0:00,61,68,right,medium,medium,12,10,10,10,13,12,13,15,29,25,32,50,41,35,54,35,56,40,59,11,46,16,18,34,16,12,19,12,65,61,57,60,66
4284,4285,110606,14100,8/30/2011 0:00,61,69,right,medium,medium,12,10,10,10,13,12,13,15,29,25,32,50,56,35,54,35,56,40,41,11,46,16,18,34,16,12,19,12,65,61,57,60,66
4285,4286,110606,14100,2/22/2011 0:00,62,69,right,medium,medium,12,9,8,8,13,21,26,15,29,25,32,50,56,35,56,35,56,40,41,11,46,16,18,34,16,12,19,12,65,61,57,60,66
4286,4287,110606,14100,8/30/2010 0:00,61,69,right,medium,medium,27,20,8,8,6,21,26,15,29,25,32,50,56,35,56,35,56,40,41,11,46,16,18,34,16,12,19,33,65,60,56,60,65
4287,4288,110606,14100,2/22/2010 0:00,55,61,right,medium,medium,27,21,21,21,6,30,26,15,38,25,32,50,56,35,56,35,56,40,41,21,36,42,29,34,37,21,21,33,64,55,38,54,59
4288,4289,110606,14100,8/30/2009 0:00,55,61,right,medium,medium,27,21,21,21,6,30,26,15,38,25,32,50,56,35,56,35,56,40,41,21,36,42,29,34,37,32,21,33,64,55,38,54,59
4289,4290,110606,14100,2/22/2009 0:00,55,61,right,medium,medium,27,21,21,21,6,30,26,15,38,25,32,50,56,35,56,35,56,40,41,21,36,42,29,34,37,32,21,33,64,55,38,54,59
4290,4291,110606,14100,8/30/2008 0:00,55,55,right,medium,medium,27,21,21,21,6,30,26,15,38,25,32,50,56,35,56,35,56,40,41,21,36,42,29,34,37,32,21,33,64,55,38,54,59
4291,4292,110606,14100,2/22/2007 0:00,55,55,right,medium,medium,27,21,21,21,6,30,26,15,38,25,32,50,56,35,56,35,56,40,41,21,36,42,29,34,37,32,21,33,64,55,38,54,59
4292,4293,173681,32845,1/21/2016 0:00,60,61,left,medium,medium,15,14,15,27,14,12,12,14,14,22,61,62,58,53,62,23,71,33,65,12,45,17,16,33,19,12,11,19,63,61,69,57,61
4293,4294,173681,32845,10/16/2015 0:00,60,62,left,medium,medium,15,14,15,27,14,12,12,14,14,22,61,62,58,53,62,23,71,33,65,12,45,17,16,33,19,12,11,19,63,61,69,57,61
4294,4295,173681,32845,9/21/2015 0:00,60,64,left,medium,medium,15,14,15,27,14,12,12,14,14,22,61,62,58,53,62,23,71,33,65,12,45,17,16,33,19,12,11,19,63,61,69,57,61
4295,4296,173681,32845,12/27/2013 0:00,60,64,left,medium,medium,15,14,15,27,14,12,12,14,14,22,61,62,58,53,62,23,71,33,65,12,45,17,16,33,19,12,11,19,63,61,69,57,61
4296,4297,173681,32845,10/18/2013 0:00,60,64,left,medium,medium,15,14,15,27,14,12,12,14,14,22,61,62,58,53,62,23,71,33,65,12,45,17,16,33,19,12,11,19,63,61,69,58,61
4297,4298,173681,32845,9/20/2013 0:00,60,64,left,medium,medium,15,14,15,27,14,12,12,14,14,22,61,62,58,53,62,23,71,33,65,12,45,17,16,33,19,12,11,19,63,57,57,60,63
4298,4299,173681,32845,5/3/2013 0:00,60,64,left,medium,medium,14,13,14,27,13,11,11,13,13,22,61,62,58,53,62,23,71,33,65,11,45,16,15,33,18,11,10,18,63,57,57,60,63
4299,4300,173681,32845,3/22/2013 0:00,60,64,left,medium,medium,14,13,14,27,13,11,11,13,13,22,61,62,58,43,62,23,71,33,65,11,45,16,15,33,18,11,10,18,63,58,58,60,63
4300,4301,173681,32845,3/8/2013 0:00,60,64,left,medium,medium,14,13,14,27,13,11,11,13,13,22,61,62,58,43,62,23,71,33,65,11,45,16,15,33,18,11,10,18,63,58,58,60,63
4301,4302,173681,32845,2/15/2013 0:00,60,64,left,medium,medium,14,13,14,27,13,11,11,13,13,22,61,62,58,43,62,23,71,33,65,11,45,16,15,33,18,11,10,18,63,58,58,60,63
4302,4303,173681,32845,8/31/2012 0:00,58,64,left,medium,medium,14,13,14,27,13,11,11,13,13,22,66,62,53,43,62,23,71,33,65,11,45,16,15,33,18,11,9,18,61,56,58,55,63
4303,4304,173681,32845,2/22/2012 0:00,57,62,left,medium,medium,14,13,14,27,13,11,11,13,13,22,66,62,53,43,62,23,71,60,65,11,45,16,15,44,18,11,9,18,61,55,58,55,59
4304,4305,173681,32845,8/30/2011 0:00,58,62,left,medium,medium,14,13,14,27,13,11,11,13,13,22,66,62,53,45,62,23,71,60,65,11,45,16,15,44,18,11,9,18,62,56,59,56,60
4305,4306,173681,32845,2/22/2010 0:00,58,62,left,medium,medium,14,13,14,27,13,11,11,13,13,22,66,62,53,45,62,23,71,60,65,11,45,16,15,44,18,11,9,18,62,56,59,56,60
4306,4307,173681,32845,8/30/2009 0:00,58,62,right,medium,medium,14,13,14,27,13,11,11,13,13,22,66,62,53,45,62,23,71,60,65,11,45,16,15,44,18,11,9,18,62,56,59,56,60
4307,4308,173681,32845,2/22/2009 0:00,55,62,right,medium,medium,14,13,14,27,13,11,11,13,54,23,76,68,53,22,62,37,71,60,61,11,45,16,15,44,26,11,9,18,55,53,54,56,59
4308,4309,173681,32845,8/30/2008 0:00,54,62,right,medium,medium,14,13,14,27,13,11,11,13,51,23,76,68,53,22,62,37,71,60,61,11,45,16,15,44,26,11,9,18,55,53,51,51,57
4497,4498,188382,121488,8/30/2008 0:00,61,66,right,,_0,22,22,22,22,6,22,6,15,59,22,33,32,57,32,52,22,57,29,29,22,39,48,46,32,41,22,22,5,60,64,59,68,61
4498,4499,188382,121488,2/22/2007 0:00,61,66,right,,_0,22,22,22,22,6,22,6,15,59,22,33,32,57,32,52,22,57,29,29,22,39,48,46,32,41,22,22,5,60,64,59,68,61
4499,4500,231691,698273,3/10/2016 0:00,70,86,right,medium,medium,13,6,13,52,9,14,13,12,38,10,28,23,35,58,27,23,68,55,62,9,20,42,4,43,16,5,14,12,72,71,69,71,72
4500,4501,231691,698273,1/28/2016 0:00,67,83,right,medium,medium,13,6,13,28,9,14,13,12,27,10,28,23,35,43,27,23,68,55,62,9,20,10,4,37,16,5,14,12,69,72,68,69,68
4501,4502,231691,698273,2/22/2007 0:00,67,83,right,medium,medium,13,6,13,28,9,14,13,12,27,10,28,23,35,43,27,23,68,55,62,9,20,10,4,37,16,5,14,12,69,72,68,69,68
4531,4532,14907,37503,11/26/2015 0:00,75,75,right,medium,medium,11,17,10,27,19,18,19,18,26,23,55,45,53,68,51,19,68,31,55,19,40,19,10,49,20,12,12,11,77,76,67,79,75
4532,4533,14907,37503,9/21/2015 0:00,74,74,right,medium,medium,11,17,10,27,19,18,19,18,26,23,55,45,53,68,51,19,68,31,55,19,40,19,10,49,20,12,12,11,76,74,70,78,74
4533,4534,14907,37503,11/28/2014 0:00,72,72,right,medium,medium,25,25,25,26,25,25,25,25,25,24,55,45,53,67,51,38,68,31,55,25,39,25,25,25,29,25,25,25,72,70,68,77,72
4534,4535,14907,37503,11/14/2014 0:00,72,72,right,medium,medium,25,25,25,26,25,25,25,25,25,24,55,45,53,67,51,38,68,31,55,25,39,25,25,25,29,25,25,25,72,70,68,77,72
4535,4536,14907,37503,9/18/2014 0:00,72,72,right,medium,medium,25,25,25,26,25,25,25,25,25,24,55,45,53,67,51,38,68,31,55,25,39,25,25,25,29,25,25,25,72,70,68,77,72
4536,4537,14907,37503,1/31/2014 0:00,74,74,right,medium,medium,25,25,25,27,25,25,25,25,26,25,55,45,53,68,51,39,68,31,55,25,40,25,25,25,30,25,25,25,74,72,70,78,74
4537,4538,14907,37503,9/20/2013 0:00,74,74,right,medium,medium,25,25,25,27,25,25,25,25,26,25,55,45,53,68,51,39,68,31,55,25,40,25,25,25,30,25,25,25,74,72,70,78,74
4538,4539,14907,37503,4/26/2013 0:00,74,74,right,medium,medium,11,17,10,27,19,18,19,18,26,25,51,41,53,65,51,39,69,51,55,18,40,20,10,10,30,12,12,11,74,72,70,78,74
4539,4540,14907,37503,4/12/2013 0:00,74,74,right,medium,medium,11,17,10,27,19,18,19,18,26,25,51,48,53,65,60,39,70,51,55,18,40,20,10,10,30,12,12,11,74,72,70,78,74
4540,4541,14907,37503,2/15/2013 0:00,74,74,right,medium,medium,11,17,10,27,19,18,19,18,26,25,51,48,53,65,60,39,70,51,55,18,40,20,10,13,30,12,12,11,74,72,70,78,74
4541,4542,14907,37503,8/31/2012 0:00,74,74,right,medium,medium,11,17,10,27,19,18,19,18,26,25,51,48,53,65,60,39,70,51,55,18,40,20,10,33,30,12,12,11,74,72,70,78,74
4542,4543,14907,37503,2/22/2012 0:00,73,73,right,medium,medium,11,17,10,27,19,18,19,18,26,25,51,48,53,65,60,39,70,50,58,18,40,20,10,33,30,12,12,11,74,72,70,76,72
4543,4544,14907,37503,8/30/2011 0:00,73,74,right,medium,medium,11,17,10,27,19,18,19,18,26,25,51,48,53,65,60,39,70,50,60,18,40,20,10,33,30,12,12,11,74,72,70,76,72
4544,4545,14907,37503,2/22/2011 0:00,74,83,right,medium,medium,11,17,21,37,19,18,19,18,36,23,46,47,63,65,50,39,65,53,58,18,60,30,20,33,30,12,12,11,74,74,71,76,76
4545,4546,14907,37503,8/30/2010 0:00,73,83,right,medium,medium,25,17,39,37,19,18,19,18,36,23,46,47,63,65,50,39,65,53,58,18,60,30,20,55,30,27,28,29,74,70,71,75,75
4546,4547,14907,37503,2/22/2010 0:00,74,83,right,medium,medium,25,23,39,37,19,23,19,18,76,23,60,58,63,60,50,39,65,64,66,23,60,58,56,55,65,27,28,29,75,72,76,76,75
4547,4548,14907,37503,8/30/2009 0:00,80,83,right,medium,medium,25,23,39,37,19,23,19,18,79,23,60,58,63,60,50,39,65,64,69,23,60,58,56,55,65,27,28,29,80,78,79,82,83
4548,4549,14907,37503,2/22/2009 0:00,78,80,right,medium,medium,25,23,39,37,19,23,19,18,76,23,60,58,63,66,50,39,65,64,66,23,60,58,56,55,65,27,28,29,79,77,76,81,79
4549,4550,14907,37503,8/30/2008 0:00,74,77,right,medium,medium,25,23,39,37,19,23,19,18,71,23,60,58,63,66,50,39,65,64,66,23,60,58,56,55,65,27,28,29,72,73,71,78,77
4550,4551,14907,37503,8/30/2007 0:00,74,81,right,medium,medium,23,23,23,23,19,23,19,8,74,23,61,45,63,53,50,29,65,36,67,23,60,58,26,55,65,23,23,29,75,71,74,74,78
4551,4552,14907,37503,2/22/2007 0:00,74,81,right,medium,medium,20,32,35,12,19,35,19,65,74,35,61,45,63,53,50,63,65,36,67,11,60,58,26,55,65,7,35,29,75,71,74,74,78
4756,4757,210358,299879,9/21/2015 0:00,68,74,left,medium,medium,17,13,17,26,19,12,17,12,22,23,31,33,22,64,32,25,58,34,42,11,12,11,11,38,22,13,13,11,70,63,56,67,77
4757,4758,210358,299879,7/3/2015 0:00,66,72,left,medium,medium,25,25,25,25,25,25,25,25,21,22,31,33,22,63,32,24,58,34,42,25,25,25,25,25,21,25,25,25,69,59,54,64,76
4758,4759,210358,299879,6/12/2015 0:00,66,72,left,medium,medium,25,25,25,25,25,25,25,25,21,22,31,33,22,63,32,24,58,34,42,25,25,25,25,25,21,25,25,25,69,59,54,64,76
4759,4760,210358,299879,2/27/2015 0:00,66,72,left,medium,medium,25,25,25,25,25,25,25,25,21,22,31,33,22,63,32,24,58,34,42,25,25,25,25,25,21,25,25,25,69,59,54,64,76
4760,4761,210358,299879,2/13/2015 0:00,66,76,left,medium,medium,25,25,25,25,25,25,25,25,21,22,31,33,22,63,32,24,58,34,42,25,25,25,25,25,21,25,25,25,69,59,54,64,76
4761,4762,210358,299879,2/6/2015 0:00,66,76,left,medium,medium,25,25,25,25,25,25,25,25,21,22,31,33,22,63,32,24,58,34,42,25,25,25,25,25,21,25,25,25,69,59,54,64,76
4762,4763,210358,299879,9/18/2014 0:00,65,73,left,medium,medium,25,25,25,25,25,25,25,25,21,22,31,33,22,59,32,24,58,34,42,25,25,25,25,25,21,25,25,25,69,59,49,64,74
4763,4764,210358,299879,5/23/2014 0:00,66,76,left,medium,medium,25,25,25,26,25,25,25,25,22,23,31,33,22,60,32,25,58,34,42,25,25,25,25,25,22,25,25,25,70,60,50,65,75
4764,4765,210358,299879,4/11/2014 0:00,67,75,left,medium,medium,25,25,25,26,25,25,25,25,22,23,31,33,22,65,32,25,58,34,42,25,25,25,25,25,22,25,25,25,67,63,59,68,72
4765,4766,210358,299879,9/20/2013 0:00,68,76,left,medium,medium,25,25,25,26,25,25,25,25,22,23,31,33,22,66,32,25,58,34,42,25,25,25,25,25,22,25,25,25,68,64,60,69,73
4766,4767,210358,299879,4/12/2013 0:00,64,72,right,medium,medium,17,13,17,26,19,12,17,12,22,23,31,33,22,54,32,25,58,34,42,11,14,7,3,2,22,13,13,11,65,61,57,66,70
4767,4768,210358,299879,3/28/2013 0:00,64,72,right,medium,medium,17,13,17,26,19,12,17,12,22,23,55,46,35,54,58,25,64,50,50,11,24,16,19,18,22,13,13,11,65,61,57,66,70
4768,4769,210358,299879,3/22/2013 0:00,60,72,right,medium,medium,17,13,17,26,19,12,17,12,22,23,48,46,35,54,58,25,54,50,50,11,24,16,19,18,22,13,13,11,61,59,54,56,67
4769,4770,210358,299879,3/8/2013 0:00,57,70,right,medium,medium,17,13,17,26,19,12,17,12,22,23,48,46,35,54,58,25,54,50,50,11,24,16,19,18,22,13,13,11,59,57,50,51,65
4770,4771,210358,299879,8/31/2012 0:00,56,70,right,medium,medium,17,13,17,26,19,12,17,12,22,23,48,46,35,54,58,25,54,50,50,11,24,16,19,18,22,13,13,11,58,56,48,50,64
4771,4772,210358,299879,2/22/2007 0:00,56,70,right,medium,medium,17,13,17,26,19,12,17,12,22,23,48,46,35,54,58,25,54,50,50,11,24,16,19,18,22,13,13,11,58,56,48,50,64
4802,4803,110638,38395,2/20/2015 0:00,60,60,right,medium,medium,25,25,25,25,25,25,25,25,21,27,47,46,31,53,42,25,60,39,68,25,27,21,25,25,25,25,25,25,53,67,60,70,52
4803,4804,110638,38395,9/18/2014 0:00,60,60,right,medium,medium,25,25,25,25,25,25,25,25,21,27,47,46,31,53,42,25,60,39,68,25,27,21,25,25,25,25,25,25,53,67,60,70,52
4804,4805,110638,38395,5/31/2013 0:00,60,60,right,medium,medium,25,25,25,25,25,25,25,25,21,27,47,46,31,53,42,25,60,39,68,25,27,21,25,25,25,25,25,25,53,67,60,70,52
4805,4806,110638,38395,5/24/2013 0:00,60,64,right,medium,medium,25,25,25,25,25,25,25,25,21,27,47,46,31,53,42,25,60,39,68,25,27,21,25,25,25,25,25,25,53,67,60,70,52
4806,4807,110638,38395,5/3/2013 0:00,62,64,right,medium,medium,25,25,25,25,25,25,25,25,21,27,47,46,31,53,42,25,60,39,68,25,27,21,25,25,25,25,25,25,55,69,60,72,55
4807,4808,110638,38395,3/22/2013 0:00,62,65,right,medium,medium,25,25,25,25,25,25,25,25,21,27,47,46,31,53,42,25,60,39,68,25,27,21,25,25,25,25,25,25,55,69,60,72,55
4808,4809,110638,38395,2/15/2013 0:00,62,64,right,medium,medium,25,25,25,25,25,25,25,25,21,27,47,46,31,54,42,25,60,39,68,25,27,21,25,25,25,25,25,25,55,69,60,74,54
4809,4810,110638,38395,8/31/2012 0:00,62,66,right,medium,medium,25,25,25,25,25,25,25,25,21,27,47,46,31,54,42,25,60,39,68,5,27,21,25,25,25,25,25,25,55,69,60,74,54
4810,4811,110638,38395,2/22/2012 0:00,66,66,right,medium,medium,25,25,25,25,25,25,25,25,21,27,47,46,31,54,42,25,60,34,68,5,27,21,25,25,16,25,25,25,65,69,60,74,62
4811,4812,110638,38395,8/30/2011 0:00,64,64,right,medium,medium,25,25,25,25,25,25,25,25,21,27,47,46,31,54,42,25,60,39,68,5,27,21,25,25,16,25,25,25,57,68,60,75,61
4812,4813,110638,38395,2/22/2010 0:00,64,64,right,medium,medium,25,25,25,25,25,25,25,25,21,27,47,46,31,54,42,25,60,39,68,5,27,21,25,25,16,25,25,25,57,68,60,75,61
4813,4814,110638,38395,8/30/2009 0:00,65,64,right,medium,medium,25,25,25,25,25,25,25,25,67,27,47,46,31,54,42,25,60,39,68,5,27,21,25,25,16,25,25,25,66,68,67,75,62
4814,4815,110638,38395,2/22/2009 0:00,71,73,right,medium,medium,25,25,25,25,25,25,25,25,68,27,47,46,31,54,42,25,60,39,68,5,27,21,25,25,16,25,25,25,71,69,68,77,69
4815,4816,110638,38395,8/30/2008 0:00,68,70,right,medium,medium,25,25,25,25,25,25,25,25,68,27,47,46,31,54,42,25,60,39,68,5,27,21,25,25,16,25,25,25,71,65,68,75,63
4816,4817,110638,38395,8/30/2007 0:00,69,70,right,medium,medium,25,25,25,25,25,25,25,25,68,27,47,46,31,54,42,25,60,39,68,5,27,21,25,25,16,25,25,25,71,65,68,75,63
4817,4818,110638,38395,2/22/2007 0:00,69,70,right,medium,medium,25,25,25,25,25,25,25,25,68,27,47,46,31,54,42,25,60,39,68,5,27,21,25,25,16,25,25,25,71,65,68,75,63
4839,4840,2431,39425,2/22/2009 0:00,77,78,right,None,o,22,28,37,56,,34,,8,75,36,56,69,,71,,31,,76,74,21,56,54,64,,58,24,27,,76,79,75,77,77
4840,4841,2431,39425,8/30/2008 0:00,77,77,right,None,o,22,28,37,56,,34,,8,75,36,56,69,,71,,31,,76,74,21,56,54,64,,58,24,27,,76,79,75,77,77
4841,4842,2431,39425,8/30/2007 0:00,75,77,right,None,o,22,28,37,56,,34,,8,72,36,56,69,,72,,31,,76,74,21,52,54,64,,58,24,27,,71,78,72,73,76
4842,4843,2431,39425,2/22/2007 0:00,75,77,right,None,o,22,28,37,56,,34,,58,72,36,56,69,,72,,31,,76,74,14,52,54,64,,58,24,27,,71,78,72,73,76
4843,4844,173023,30143,7/3/2015 0:00,70,75,right,medium,medium,25,25,25,28,25,25,25,23,32,20,45,45,50,65,30,43,65,38,65,25,31,25,25,25,38,25,25,25,73,65,54,69,79
4844,4845,173023,30143,2/20/2015 0:00,70,75,right,medium,medium,25,25,25,28,25,25,25,23,32,20,45,45,50,65,30,43,65,38,65,25,31,25,25,25,38,25,25,25,73,65,54,69,79
4845,4846,173023,30143,1/23/2015 0:00,70,75,right,medium,medium,25,25,25,28,25,25,25,23,32,20,45,45,50,65,30,43,65,38,65,25,31,25,25,25,38,25,25,25,73,65,54,69,79
4846,4847,173023,30143,10/17/2014 0:00,70,75,right,medium,medium,25,25,25,28,25,25,25,23,32,20,45,45,50,65,30,43,65,38,65,25,31,25,25,25,38,25,25,25,73,65,54,69,79
4847,4848,173023,30143,9/18/2014 0:00,70,75,right,medium,medium,25,25,25,28,25,25,25,23,32,20,45,45,50,65,30,43,65,38,65,25,33,25,25,25,38,25,25,25,73,65,54,69,79
4848,4849,173023,30143,5/9/2014 0:00,71,76,right,medium,medium,25,25,25,29,25,25,25,24,33,21,45,45,50,66,30,44,65,38,65,25,34,25,25,22,39,25,25,25,74,66,55,70,80
4849,4850,173023,30143,4/4/2014 0:00,70,76,right,medium,medium,25,25,25,29,25,25,25,24,33,21,45,45,40,60,30,44,65,38,65,25,34,25,25,22,39,25,25,25,74,66,50,70,78
4850,4851,173023,30143,3/28/2014 0:00,72,76,right,medium,medium,25,25,25,29,25,25,25,24,33,21,45,45,40,66,30,44,65,38,65,25,34,25,25,22,39,25,25,25,74,68,55,74,78
4851,4852,173023,30143,3/21/2014 0:00,71,76,right,medium,medium,25,25,25,29,25,25,25,24,33,21,45,45,40,66,30,44,65,38,65,25,34,25,25,22,39,25,25,25,74,66,55,72,78
4852,4853,173023,30143,2/14/2014 0:00,74,78,right,medium,medium,25,25,25,29,25,25,25,24,33,21,45,44,41,70,30,44,65,29,60,25,34,25,25,22,39,25,25,25,76,68,58,76,82
4853,4854,173023,30143,12/27/2013 0:00,74,80,right,medium,medium,25,25,25,29,25,25,25,24,33,21,45,44,41,70,30,44,65,29,60,25,34,25,25,22,39,25,25,25,76,68,58,76,82
